"CASE_ID","CASE_PARTICIPANT_ID","DISPOSITION_DATE","ARREST_DATE","RESULT"
287253087349,382812175206,2015-11-12,2014-08-31,"Guilty"
287294994531,382900357045,2018-01-29,2014-09-03,"Guilty"
287332153608,382973727270,2017-03-30,2014-09-11,"Guilty"
287393053207,383111571580,2016-12-19,2014-10-07,"Guilty"
287429489747,383188839599,2017-12-11,2014-09-14,"Guilty"
287446727430,383227037972,2019-05-28,2014-09-17,"Guilty"
287497924382,383341266241,2020-07-10,2014-09-18,"Guilty"
287534360922,383421148073,2019-07-01,2014-09-23,"Guilty"
287598357110,383554865308,2022-07-12,2014-10-02,"Guilty"
287613014302,383591275282,2018-06-13,2014-09-27,"Guilty"
287628600471,383624888017,2016-01-07,2014-09-28,"Guilty"
287639335315,383646623946,2019-08-14,2014-09-30,"Guilty"
287663075837,383700688630,2018-07-13,2014-10-02,"Guilty"
287663075837,383700734487,2018-08-13,2014-10-05,"Guilty"
287723149679,383829132380,2018-03-12,2014-10-06,"Guilty"
287757108947,383896953982,2017-03-27,2014-10-07,"Guilty"
287776204584,383939462856,2016-06-30,2014-10-09,"Guilty"
287829569148,384057313780,2018-02-23,2014-10-15,"Guilty"
287829569148,384058322621,2018-05-15,2014-10-16,"Guilty"
287829569148,384089596679,2018-05-15,2014-10-16,"Guilty"
287908945066,384225239882,2017-03-03,2014-10-21,"Guilty"
287915964003,384241060337,2019-10-03,2014-10-22,"Guilty"
287940014184,384298013974,2019-05-10,2014-10-24,"Guilty"
287942594675,384303241603,2018-02-20,2014-10-23,"Guilty"
287952297323,384324702394,2019-08-16,2014-10-23,"Guilty"
287957251867,384337863178,2018-12-07,2014-10-24,"Guilty"
288010822870,384450211335,2021-03-30,2014-10-28,"Guilty"
288025170403,384481622962,2018-05-04,2014-10-29,"Guilty"
288047259410,384536696487,2018-03-15,2014-10-02,"Guilty"
288047259410,384536879913,2017-07-25,2014-10-07,"Guilty"
288071619250,384589798188,2016-07-20,2014-11-03,"Guilty"
288144801989,384743050245,2018-05-15,2015-01-26,"Guilty"
288168748950,384796610509,2019-01-25,2014-11-10,"Guilty"
288168748950,384796977360,2018-12-04,2014-11-07,"Guilty"
288236254607,384942112837,2018-05-21,2014-11-16,"Guilty"
288236254607,384942800682,2018-05-21,2014-11-16,"Guilty"
288236254607,384942984108,2018-05-21,2014-11-16,"Guilty"
288515876665,385540217739,2022-06-09,2014-12-10,"Guilty"
288550352031,385608773043,2018-07-31,2014-12-13,"Guilty"
288550352031,385622529960,2018-08-01,2014-12-14,"Guilty"
288550352031,385622575817,2018-08-01,2014-12-14,"Guilty"
288614967538,385745333374,2017-05-15,2014-12-18,"Guilty"
288652952373,385835074331,2016-10-20,2014-08-23,"Guilty"
288690627549,385923485452,2022-05-09,2014-12-26,"Guilty"
288690627549,385924081585,2022-05-09,2014-12-26,"Guilty"
288782286606,386117549697,2016-08-11,2015-01-06,"Guilty"
288891286567,386353893534,2022-12-06,2015-02-02,"Guilty"
288951979727,386489353312,2018-02-22,2014-12-21,"Guilty"
288974997711,386541767166,2016-10-17,2015-01-20,"Guilty"
288988003388,386568593155,2022-04-11,2015-01-22,"Guilty"
289116511864,386849830398,2016-11-03,2015-02-05,"Guilty"
289124356558,386862670187,2017-01-12,2015-02-01,"Guilty"
289155425676,386929941512,2018-08-29,2015-02-04,"Guilty"
289198881153,387028578609,2016-12-12,2015-02-08,"Guilty"
289227885877,387085302964,2016-12-05,2015-01-04,"Guilty"
289233356519,387100114578,2018-04-20,2015-02-11,"Guilty"
289245433219,387122951060,2017-09-15,2015-02-11,"Guilty"
289245433219,387122996917,2017-08-25,2014-09-16,"Guilty"
289245433219,387123088630,2017-05-26,2014-11-06,"Guilty"
289383954002,387423631414,2018-06-15,2015-02-25,"Guilty"
289413784484,387491682297,2016-10-17,2015-02-25,"Guilty"
289478296771,387637138768,2016-03-24,2015-06-12,"Guilty"
289512256039,387707344902,2017-07-14,2015-02-05,"Guilty"
289512256039,387707528328,2017-06-28,2014-12-16,"Guilty"
289512256039,387707574184,2017-06-28,2014-12-16,"Guilty"
289533106410,387755906820,2017-09-13,2015-03-07,"Guilty"
289633539139,387974595947,2018-05-18,2015-10-14,"Guilty"
289695058056,388106066218,2022-08-10,2015-02-19,"Guilty"
289695058056,388106203788,2022-08-10,2015-02-11,"Guilty"
289725301417,388175309368,2017-04-24,2015-03-22,"Guilty"
289727056151,388179207161,2019-09-23,2015-03-21,"Guilty"
289743055198,388213507742,2017-11-06,2015-03-25,"Guilty"
289814070324,388361532170,2017-11-14,2015-04-16,"Guilty"
289884982230,388509510743,2019-04-02,2015-04-02,"Guilty"
289898710445,388539500822,2022-07-12,2015-04-15,"Guilty"
289964254929,388667302583,2021-11-17,2015-04-08,"Guilty"
289989337306,388726319758,2017-06-05,2015-04-10,"Guilty"
289996459462,388740902090,2017-03-21,2015-04-12,"Guilty"
290071293716,388901032606,2018-09-27,2015-04-18,"Guilty"
290095859995,388950786790,2019-07-31,2015-04-20,"Guilty"
290110620406,388983986816,2016-09-09,2015-04-21,"Guilty"
290142721720,389047176923,2018-09-27,2016-08-21,"Guilty"
290191957498,389154618446,2019-08-09,2015-04-17,"Guilty"
290191957498,389154939441,2019-09-13,2015-03-31,"Guilty"
290191957498,389155306292,2020-03-11,2015-04-08,"Guilty"
290238509564,389251100292,2016-03-30,2015-04-30,"Guilty"
290278455573,389334008646,2019-07-24,2015-05-04,"Guilty"
290278455573,389334054502,2019-09-18,2015-05-04,"Guilty"
290278455573,389334696492,2019-01-29,2015-05-06,"Guilty"
290309421470,389401279971,2018-10-18,2015-05-07,"Guilty"
290309421470,389605386765,2018-12-10,2015-05-15,"Guilty"
290318711240,389422603192,2017-07-13,2015-05-27,"Guilty"
290321498171,389428702092,2018-03-12,2015-05-07,"Guilty"
290339974490,389464515933,2021-09-08,2015-11-11,"Guilty"
290359070127,389500192205,2018-10-18,2013-06-06,"Guilty"
290359895884,389502806020,2022-04-12,2015-05-12,"Guilty"
290390345684,389574662984,2018-01-18,2015-09-01,"Guilty"
290465489596,389728144323,2018-03-22,2015-05-20,"Guilty"
290480972545,389761986339,2019-03-27,2015-05-21,"Guilty"
290489126898,389780604034,2018-01-08,2015-05-22,"Guilty"
290551058694,389915467679,2016-05-10,2015-05-27,"Guilty"
290567367400,389954308041,2018-08-17,2015-05-29,"Guilty"
290568606036,389958022409,2018-08-08,2015-05-30,"Guilty"
290569018914,389958847824,2019-09-25,2015-05-30,"Guilty"
290690198795,390225594448,2017-12-14,2015-06-11,"Guilty"
290721061473,390290068533,2019-06-10,2016-04-10,"Guilty"
290731177000,390312125457,2021-03-02,2015-04-10,"Guilty"
290744079457,390342986808,2017-05-22,2015-06-12,"Guilty"
290863401384,390598682042,2022-03-24,2015-06-23,"Guilty"
290896638114,390670172155,2018-12-21,2016-03-24,"Guilty"
290923475226,390731482149,2017-05-18,2015-07-16,"Guilty"
290935551926,390755098190,2017-03-30,2015-06-29,"Guilty"
290964350211,390821039680,2019-04-10,2015-01-09,"Guilty"
290964350211,390821177249,2019-04-10,2015-06-30,"Guilty"
291000993190,390902847481,2022-05-17,2015-07-05,"Guilty"
291012450572,390929352475,2018-03-12,2015-07-29,"Guilty"
291040423100,390990433187,2017-09-27,2015-07-08,"Guilty"
291060447714,391033400625,2020-11-20,2015-09-09,"Guilty"
291073659830,391062702858,2018-10-11,2015-05-14,"Guilty"
291073659830,391062840428,2022-04-12,2015-06-30,"Guilty"
291081917403,391083017239,2018-03-29,2015-07-11,"Guilty"
291088833120,391097095151,2022-08-04,2015-07-13,"Guilty"
291170273432,391277952756,2020-01-06,2015-07-17,"Guilty"
291179666421,391299413547,2019-06-17,2015-07-19,"Guilty"
291262138929,391476694353,2018-07-27,2015-07-24,"Guilty"
291340172991,391649481232,2019-11-20,2015-07-29,"Guilty"
291340172991,391910128957,2019-11-12,2014-10-05,"Guilty"
291370106693,391715285153,2016-05-16,2015-05-31,"Guilty"
291370106693,391715331009,2017-08-01,2015-07-30,"Guilty"
291473016693,391929296928,2020-02-10,2016-02-19,"Guilty"
291502537516,391996247258,2017-04-27,2015-11-18,"Guilty"
291515336754,392027108609,2017-09-08,2015-08-21,"Guilty"
291532574437,392066453392,2019-07-29,2015-08-15,"Guilty"
291612156795,392248182268,2019-04-17,2015-08-21,"Guilty"
291612982552,392250337518,2017-07-17,2015-08-21,"Guilty"
291612982552,392250383375,2017-07-26,2015-08-21,"Guilty"
291624439934,392275879528,2019-11-22,2015-11-30,"Guilty"
291624439934,392276108810,2020-10-21,2015-03-03,"Guilty"
291690810175,392415145386,2018-10-18,2015-08-26,"Guilty"
291723117929,392487369201,2018-10-19,2015-11-09,"Guilty"
291724975882,392490716718,2018-04-06,2015-09-05,"Guilty"
291810648200,392679599191,2022-05-18,2015-04-10,"Guilty"
291810648200,392680103611,2019-11-14,2015-06-03,"Guilty"
291979515563,393025585658,2017-03-27,2016-03-22,"Guilty"
291997062905,393064288451,2021-09-02,2015-09-17,"Guilty"
291997062905,393099093452,2021-08-19,2015-09-17,"Guilty"
291997062905,393099139308,2021-09-27,2015-09-18,"Guilty"
291998507980,393067911106,2018-11-16,2015-10-01,"Guilty"
292026170849,393131880771,2017-10-27,2015-09-21,"Guilty"
292052182203,393187275291,2022-09-19,2015-09-21,"Guilty"
292080361171,393252849930,2018-06-18,2015-09-22,"Guilty"
292092334651,393279033929,2019-06-12,2015-08-25,"Guilty"
292117210589,393331814634,2017-05-16,2015-09-26,"Guilty"
292137028764,393375836769,2020-01-29,2015-09-29,"Guilty"
292137028764,393375882626,2020-01-29,2015-09-29,"Guilty"
292137028764,393375928482,2019-09-16,2015-09-29,"Guilty"
292205256959,393527346284,2017-02-07,2015-10-01,"Guilty"
292491278635,394122974941,2019-01-24,2015-10-23,"Guilty"
292584692427,394322312671,2019-04-05,2015-10-31,"Guilty"
292713200904,396368241394,2020-01-08,2016-01-27,"Guilty"
292731883662,394645325086,2017-07-06,2015-11-12,"Guilty"
292860908237,394928259016,2018-10-19,2015-11-22,"Guilty"
292899409170,395017403840,2018-06-29,2015-12-04,"Guilty"
292914169581,395051245856,2019-02-05,2015-11-29,"Guilty"
292930891166,395085042016,2021-08-19,2015-11-23,"Guilty"
292974862741,395182440989,2019-08-21,2015-12-03,"Guilty"
293016460264,395268421722,2022-11-29,2015-09-06,"Guilty"
293016460264,395269292993,2022-11-29,2015-12-21,"Guilty"
293118028409,395484451178,2022-01-28,2015-12-16,"Guilty"
293148891087,395553694328,2022-10-03,2015-10-21,"Guilty"
293148891087,395553877753,2022-07-13,2015-10-22,"Guilty"
293148891087,395555574440,2022-10-13,2015-11-27,"Guilty"
293193481980,395657008776,2017-09-07,2015-12-26,"Guilty"
293194617396,395660539718,2018-04-25,2016-06-03,"Guilty"
293207726293,395690804936,2017-11-29,2016-05-03,"Guilty"
293221041629,395720244738,2020-11-24,2015-12-29,"Guilty"
293282663766,395852036005,2017-09-20,2016-02-17,"Guilty"
293359975291,396016843873,2019-01-29,2015-12-28,"Guilty"
293392076605,396095808577,2019-09-30,2016-01-16,"Guilty"
293395276414,396103283169,2019-04-18,2016-01-22,"Guilty"
293460511239,396257635780,2019-03-27,2016-01-24,"Guilty"
293463504609,396264697664,2020-03-05,2016-01-27,"Guilty"
293508095502,396368791671,2017-12-22,2016-01-28,"Guilty"
293524300989,396406302198,2019-01-29,2016-01-31,"Guilty"
293532248903,396426158015,2017-11-20,2016-01-31,"Guilty"
293596451531,396564781884,2021-11-17,2016-02-03,"Guilty"
293613379555,396605318933,2020-07-22,2017-03-05,"Guilty"
293698535774,396788056650,2021-11-10,2016-02-15,"Guilty"
293755822686,397455312989,2018-11-30,2016-02-18,"Guilty"
293763254501,396940850143,2018-12-21,2016-02-20,"Guilty"
293771202415,397023024795,2020-02-24,2016-02-23,"Guilty"
293826115274,397080161858,2018-10-15,2016-02-24,"Guilty"
293826528152,397081445837,2022-03-08,2016-02-23,"Guilty"
293881750670,397210623289,2021-11-09,2016-03-01,"Guilty"
293909826418,397276748204,2018-08-14,2016-03-03,"Guilty"
293989924874,397456872107,2018-11-16,2016-04-14,"Guilty"
294089738284,397675377808,2017-05-18,2016-03-17,"Guilty"
294103776158,397709907670,2018-10-29,2016-02-20,"Guilty"
294103776158,397710182808,2021-10-18,2016-03-20,"Guilty"
294119671986,397749940299,2022-05-25,2016-03-10,"Guilty"
294142586750,397794008290,2018-03-13,2016-04-19,"Guilty"
294191306429,397901862521,2021-09-27,2017-01-12,"Guilty"
294197706048,397912868055,2018-11-16,2016-03-29,"Guilty"
294235690883,397996097404,2022-01-19,2020-10-06,"Guilty"
294235690883,397997106244,2022-01-19,2020-10-06,"Guilty"
294240645427,398007378076,2022-05-19,2016-06-23,"Guilty"
294240851866,398008020065,2022-09-20,2016-03-30,"Guilty"
294270475908,398069421772,2019-08-19,2016-04-19,"Guilty"
294292255257,398116653854,2020-09-28,2016-08-09,"Guilty"
294305364153,398149441174,2019-08-22,2016-04-06,"Guilty"
294332201265,398214603105,2019-04-25,2016-04-21,"Guilty"
294388559199,398335893258,2018-10-22,2016-04-13,"Guilty"
294450490995,398472316020,2017-07-18,2016-04-19,"Guilty"
294459161446,398491529848,2018-08-16,2016-04-19,"Guilty"
294595308177,398784414614,2018-12-18,2016-05-02,"Guilty"
294600262721,398797621255,2018-09-28,2016-05-02,"Guilty"
294609036392,398816605800,2022-04-04,2016-05-02,"Guilty"
294666013644,398948993200,2018-04-09,2016-05-09,"Guilty"
294725674607,399137600535,2017-12-05,2016-05-17,"Guilty"
294776149021,399197305555,2022-05-09,2016-05-17,"Guilty"
294776149021,399197488981,2021-08-06,2016-05-18,"Guilty"
294780277807,399208127663,2022-11-07,2016-05-18,"Guilty"
294780277807,399209319930,2022-12-06,2016-05-19,"Guilty"
294810934046,399268841525,2018-04-03,2016-05-20,"Guilty"
294856041037,399366836631,2019-06-20,2016-06-24,"Guilty"
294889380987,399440481995,2019-05-24,2016-06-08,"Guilty"
294954822252,399593229632,2018-07-12,2016-06-01,"Guilty"
294980936826,399651696530,2018-09-28,2016-06-04,"Guilty"
294997864850,399689207057,2022-01-19,2016-07-13,"Guilty"
295002406515,399698424192,2020-03-05,2016-03-08,"Guilty"
295016031510,399727405430,2018-05-04,2016-08-08,"Guilty"
295042146084,399783717078,2019-06-13,2017-01-04,"Guilty"
295064957628,399835993363,2019-11-13,2017-08-17,"Guilty"
295073215201,399854886196,2019-12-02,2017-11-28,"Guilty"
295149494530,400014833287,2017-04-05,2016-06-19,"Guilty"
295208639395,400139104105,2019-10-01,2016-06-23,"Guilty"
295219993557,400164967110,2018-10-19,2016-11-16,"Guilty"
295253333507,400234714680,2019-04-02,2016-06-28,"Guilty"
295258288051,400247279331,2021-11-08,2016-06-28,"Guilty"
295272532364,400283551736,2018-01-31,2016-07-22,"Guilty"
295325587269,400410344656,2017-09-20,2016-07-05,"Guilty"
295325587269,400410390512,2017-09-20,2016-07-05,"Guilty"
295325587269,400410436368,2019-03-28,2016-07-05,"Guilty"
295325587269,400410482225,2017-09-20,2016-07-05,"Guilty"
295358101462,400485870131,2022-06-01,2016-07-09,"Guilty"
295369971723,400514255237,2018-08-29,2016-07-08,"Guilty"
295393299366,400569603900,2018-05-03,2016-07-11,"Guilty"
295393402585,400570062464,2017-06-08,2014-12-03,"Guilty"
295393402585,400570108320,2018-03-08,2014-12-03,"Guilty"
295393402585,400571713294,2017-10-20,2016-07-11,"Guilty"
295409401633,400604500613,2017-08-21,2016-07-12,"Guilty"
295442019045,400668791273,2018-10-31,2016-08-02,"Guilty"
295467617521,400726937176,2018-05-23,2016-11-02,"Guilty"
295483100470,400758623942,2022-12-21,2016-07-17,"Guilty"
295498376979,400792374246,2018-04-05,2016-07-19,"Guilty"
295519227350,400835295827,2020-01-23,2016-06-27,"Guilty"
295519330570,400835525109,2018-03-14,2016-07-20,"Guilty"
295519537009,400836671519,2020-10-08,2016-07-20,"Guilty"
295556179989,400921643411,2018-06-12,2016-07-28,"Guilty"
295573314452,400955852278,2019-04-08,2016-06-21,"Guilty"
295573314452,400956035704,2019-04-08,2016-06-30,"Guilty"
295593958384,400998315296,2018-08-09,2016-08-19,"Guilty"
295593958384,400998590434,2018-04-13,2016-05-24,"Guilty"
295620589056,401063018663,2017-09-07,2016-07-31,"Guilty"
295661464041,401152392768,2022-09-19,2016-08-03,"Guilty"
295680043580,401197148605,2022-08-08,2016-08-06,"Guilty"
295701306830,401247177928,2021-09-10,2016-08-31,"Guilty"
295714725386,401282258066,2022-11-14,2016-11-08,"Guilty"
295750852267,401364386862,2021-11-01,2016-08-12,"Guilty"
295750852267,401364432718,2021-11-01,2016-08-12,"Guilty"
295750852267,401364524431,2021-11-01,2016-08-12,"Guilty"
295796268917,401469489709,2021-03-12,2016-08-16,"Guilty"
295820009439,401524563234,2017-12-07,2016-04-30,"Guilty"
295905475317,401726652348,2019-03-07,2016-08-26,"Guilty"
295905475317,401736970036,2019-01-29,2016-08-27,"Guilty"
295916726260,401753936900,2020-01-30,2016-08-28,"Guilty"
295927254665,401779478910,2022-03-01,2016-08-29,"Guilty"
295954504655,401836019839,2021-05-19,2017-05-04,"Guilty"
295996308617,401936170196,2020-01-23,2016-09-05,"Guilty"
296008178878,401964601158,2021-12-10,2017-10-10,"Guilty"
296073826582,402122347142,2020-11-25,2016-06-02,"Guilty"
296073826582,402122438855,2020-11-25,2016-09-11,"Guilty"
296101799109,402179575918,2017-10-05,2016-09-21,"Guilty"
296149486592,402296509714,2020-07-30,2016-12-20,"Guilty"
296220501718,402458841336,2018-11-08,2016-05-25,"Guilty"
296233507395,402489014841,2021-05-25,2016-09-28,"Guilty"
296239184476,404171394099,2022-03-24,2017-02-03,"Guilty"
296250641859,402532761838,2022-05-09,2016-09-28,"Guilty"
296263957195,402565411588,2020-12-15,2016-09-28,"Guilty"
296278304727,402603059685,2019-04-24,2017-05-09,"Guilty"
296365938218,402799737744,2019-05-29,2016-10-10,"Guilty"
296375021548,402821978093,2018-10-25,2016-10-11,"Guilty"
296388233665,402852014029,2019-11-19,2016-10-12,"Guilty"
296410529111,402902043351,2020-11-25,2016-10-18,"Guilty"
296418786684,402922587014,2022-10-25,2017-02-16,"Guilty"
296459455230,403014987641,2022-06-06,2016-10-18,"Guilty"
296482886093,403066667794,2018-11-28,2016-10-23,"Guilty"
296488150295,403080470567,2021-08-06,2016-10-23,"Guilty"
296499814117,403106196002,2020-07-24,2016-10-24,"Guilty"
296513851991,403132700996,2018-01-05,2016-12-04,"Guilty"
296530470356,403170761800,2018-07-31,2016-10-26,"Guilty"
296647624669,403455208991,2019-11-05,2016-11-08,"Guilty"
296662178641,403489096864,2019-11-22,2017-01-03,"Guilty"
296678280908,403525552694,2021-10-05,2017-02-15,"Guilty"
296685712724,403543711825,2022-09-23,2016-09-29,"Guilty"
296712446616,403601353308,2019-04-01,2016-11-15,"Guilty"
296712859494,403602362149,2021-10-25,2016-11-15,"Guilty"
296712859494,403602499718,2021-05-10,2016-11-15,"Guilty"
296712859494,403606901931,2021-05-07,2016-11-18,"Guilty"
296737425773,403662434020,2020-03-13,2016-11-16,"Guilty"
296737632213,403663030153,2022-03-10,2017-01-17,"Guilty"
296778816857,403756714759,2020-09-10,2016-11-22,"Guilty"
296844361341,403912764056,2017-12-20,2016-11-30,"Guilty"
296871611331,415624211076,2022-04-06,2018-04-03,"Guilty"
296880591441,403990811633,2020-11-18,2016-12-01,"Guilty"
296880591441,403992233181,2019-09-19,2016-12-15,"Guilty"
296942936116,404135947109,2019-03-07,2016-12-06,"Guilty"
296983398222,404215966511,2019-10-22,2016-11-02,"Guilty"
297018286467,404294289226,2018-12-10,2016-12-15,"Guilty"
297080837581,404430069999,2019-10-07,2016-11-14,"Guilty"
297094565796,404466250691,2017-10-13,2017-05-16,"Guilty"
297111080941,404504953485,2022-04-13,2016-12-27,"Guilty"
297171361222,404641009395,2018-10-11,2017-01-09,"Guilty"
297187773148,404680262466,2022-04-08,2017-01-03,"Guilty"
297348899037,405018590916,2020-02-10,2017-01-18,"Guilty"
297356227633,405035741206,2021-10-26,2017-06-07,"Guilty"
297384922698,405100582142,2022-01-21,2017-01-21,"Guilty"
297628314656,405624628974,2019-09-11,2017-02-10,"Guilty"
297694891336,405769076604,2022-05-04,2017-02-17,"Guilty"
297731637535,405851205400,2021-03-19,2017-03-15,"Guilty"
297733185830,405855057336,2018-05-04,2017-02-22,"Guilty"
297778499260,405946311554,2022-08-25,2017-04-19,"Guilty"
297818445269,406040592293,2021-07-01,2014-09-30,"Guilty"
297818445269,406040638149,2021-10-14,2014-10-02,"Guilty"
297818445269,406040684006,2021-10-01,2014-10-02,"Guilty"
297859010595,406130379106,2018-09-11,2017-03-02,"Guilty"
297891111909,406200401814,2020-02-13,2017-03-06,"Guilty"
298021271900,406467056725,2018-09-25,2017-03-18,"Guilty"
298024471709,406474256179,2021-09-17,2017-03-18,"Guilty"
298034380796,406494983267,2021-03-24,2017-03-20,"Guilty"
298226782242,406916907917,2022-05-16,2017-04-05,"Guilty"
298251761400,406970284756,2021-12-16,2017-04-15,"Guilty"
298291191310,407059292010,2019-01-02,2017-05-17,"Guilty"
298291191310,407059337866,2019-01-02,2017-05-24,"Guilty"
298354981059,407202547374,2018-07-24,2017-04-17,"Guilty"
298415570999,407334980630,2022-05-27,2017-04-20,"Guilty"
298416293537,407336493891,2019-08-29,2017-08-10,"Guilty"
298433944099,407376205525,2022-02-04,2017-05-17,"Guilty"
298441582354,407391934267,2022-04-01,2017-05-11,"Guilty"
298458820037,407428069103,2022-01-14,2017-05-05,"Guilty"
298519822856,407564354296,2022-07-29,2017-09-26,"Guilty"
298612926989,407768140096,2018-10-11,2017-01-09,"Guilty"
298747938303,408062904974,2019-04-08,2017-05-22,"Guilty"
298792219537,408163009475,2019-12-27,2017-05-25,"Guilty"
298837016870,408270267573,2020-08-24,2017-05-30,"Guilty"
298883878595,408368170967,2019-06-20,2017-07-07,"Guilty"
298883981815,408368491961,2019-08-27,2017-06-01,"Guilty"
298957370993,408532978834,2019-10-16,2017-06-08,"Guilty"
298986582156,408597682202,2018-10-30,2017-06-12,"Guilty"
299005264915,408637989969,2020-08-27,2017-06-12,"Guilty"
299056874745,408751484536,2020-08-03,2017-06-18,"Guilty"
299073389890,408791608877,2021-09-01,2017-06-19,"Guilty"
299082576440,408811327125,2021-11-24,2018-11-14,"Guilty"
299129644605,408915833840,2019-08-01,2017-07-13,"Guilty"
299161745919,408983563728,2020-01-23,2017-06-26,"Guilty"
299235238317,409151122980,2021-07-06,2017-08-30,"Guilty"
299328652108,409358989998,2018-05-16,2017-07-12,"Guilty"
299449728769,409632202373,2022-12-05,2017-10-27,"Guilty"
299502886894,409749136169,2019-08-23,2018-01-16,"Guilty"
299504538408,409755189213,2021-11-02,2017-07-27,"Guilty"
299519092380,409787930676,2022-02-16,2017-08-18,"Guilty"
299519092380,409787976532,2022-01-25,2017-08-19,"Guilty"
299627885902,410027897168,2019-11-21,2017-10-24,"Guilty"
299694462582,410173124357,2018-07-13,2017-08-14,"Guilty"
299783437929,410375901316,2022-10-13,2017-09-19,"Guilty"
299826480527,410467751666,2022-06-30,2017-08-24,"Guilty"
299826480527,410469173215,2022-02-24,2017-08-24,"Guilty"
300045615864,410935853702,2020-11-02,2017-09-13,"Guilty"
300067808091,410986433300,2021-10-06,2017-10-25,"Guilty"
300127365835,411116803019,2020-09-22,2017-09-20,"Guilty"
300227901783,411347139669,2022-04-11,2017-09-29,"Guilty"
300334630911,411593892907,2021-06-17,2017-09-13,"Guilty"
300334630911,411593938763,2021-06-17,2017-07-11,"Guilty"
300361571242,411648141017,2022-04-26,2017-10-12,"Guilty"
300376847752,411680515628,2022-05-23,2017-10-13,"Guilty"
300462829728,411882513029,2019-08-14,2017-10-21,"Guilty"
300548708485,412081483908,2021-07-07,2017-11-07,"Guilty"
300754838145,412548256108,2020-09-03,2017-11-24,"Guilty"
300984192229,413037268657,2021-12-10,2017-12-18,"Guilty"
301052523644,413189420161,2022-02-01,2017-10-28,"Guilty"
301171639131,413451810428,2020-11-17,2017-11-08,"Guilty"
301171639131,413452268992,2021-04-08,2017-12-30,"Guilty"
301274342692,413667427177,2021-12-28,2018-03-09,"Guilty"
301289206323,413700443778,2022-02-16,2018-01-29,"Guilty"
301303140977,413732313969,2021-07-22,2018-01-12,"Guilty"
301347112552,413831134491,2022-10-04,2018-06-01,"Guilty"
301454564218,414073164521,2021-09-20,2018-01-26,"Guilty"
301539926877,414260166881,2019-10-29,2018-02-02,"Guilty"
301544881420,414272823245,2021-04-22,2018-02-02,"Guilty"
301548081230,414280710544,2021-08-27,2018-02-03,"Guilty"
301574092584,414337710038,2019-12-05,2018-02-06,"Guilty"
301604955262,414401771416,2022-02-07,2018-05-22,"Guilty"
301612180638,414417775296,2021-08-12,2018-02-11,"Guilty"
301628076466,414455790244,2020-10-28,2018-02-13,"Guilty"
301644385172,414493759335,2021-09-01,2018-02-13,"Guilty"
301670912625,414556353308,2020-10-30,2018-02-15,"Guilty"
301670912625,414556490877,2021-06-29,2018-02-17,"Guilty"
301728199536,414683008659,2022-03-08,2018-02-20,"Guilty"
301754004451,414739412019,2022-08-08,2018-02-24,"Guilty"
301777641753,414787790512,2022-03-09,2019-03-11,"Guilty"
302178134032,415656998395,2021-07-08,2018-04-04,"Guilty"
302344524123,416021419131,2021-12-09,2018-04-17,"Guilty"
302402636792,416148441333,2021-03-30,2018-09-25,"Guilty"
302515455880,416391709485,2022-10-11,2018-05-02,"Guilty"
302554266472,416481679724,2021-09-07,2018-06-26,"Guilty"
302618778759,416624843375,2020-02-25,2018-05-10,"Guilty"
302817373384,417072906168,2022-10-13,2018-05-29,"Guilty"
302905419754,417263668753,2020-06-18,2018-06-05,"Guilty"
303031863837,417532524771,2019-08-09,2018-06-15,"Guilty"
303032689594,417534359026,2022-04-21,2018-07-02,"Guilty"
303048172543,417563340265,2021-12-08,2018-06-18,"Guilty"
303119703767,417710309997,2020-10-29,2018-06-24,"Guilty"
303174513406,419495224144,2021-08-27,2018-08-30,"Guilty"
303295486847,418085919692,2019-11-05,2018-07-10,"Guilty"
303295486847,418085965549,2019-11-05,2018-07-11,"Guilty"
303328620358,418148742947,2022-10-25,2018-07-10,"Guilty"
303471682806,418465885745,2021-07-15,2018-07-23,"Guilty"
303481901553,418488630515,2022-12-12,2018-09-12,"Guilty"
303531550209,418592403526,2022-08-08,2018-12-05,"Guilty"
303536504753,418601391379,2022-12-28,2018-07-30,"Guilty"
303584501894,419435060560,2022-03-03,2019-06-18,"Guilty"
303624447903,418791236836,2022-07-21,2018-09-14,"Guilty"
303661090882,418867771152,2022-09-23,2018-08-08,"Guilty"
303745111685,419042300575,2022-08-19,2018-08-13,"Guilty"
303784644814,419128556445,2021-05-11,2018-08-20,"Guilty"
303918417493,419406537885,2020-10-23,2018-08-29,"Guilty"
303931319951,419435335698,2022-05-25,2018-08-29,"Guilty"
303931319951,419435427411,2022-07-28,2018-07-02,"Guilty"
303978284896,419542364514,2019-11-08,2018-09-03,"Guilty"
304016889048,419624951873,2022-05-16,2018-09-06,"Guilty"
304090484666,419777653654,2020-03-05,2018-09-10,"Guilty"
304204129511,420019362689,2022-01-13,2019-04-23,"Guilty"
304231069842,420079893125,2022-07-14,2018-09-21,"Guilty"
304231069842,420080076550,2022-07-13,2018-05-22,"Guilty"
304294549933,420218746275,2021-07-30,2018-12-26,"Guilty"
304307245951,420244013146,2022-08-03,2018-05-17,"Guilty"
304307245951,420244334141,2022-08-03,2018-01-10,"Guilty"
304387447626,420409783998,2019-05-15,2018-11-02,"Guilty"
304693906796,421187783521,2022-04-08,2019-02-05,"Guilty"
